id,author,created_at,text
1402965690630520832,OlafScholz,2021-06-10T12:27:41.000Z,"Ich bin jetzt live beim 69. Deutschen Mietertag! Schaut rein. 📺👇
https://t.co/3VVfi89rQr"
1402964820199186434,OlafScholz,2021-06-10T12:24:13.000Z,RT @BMF_Bund: Bürger*innen erwarten bei Themen Moderner Staat und #Digitalisierung mehr. Dies muss Chef*innen-Sache sein - nicht nur in Kri…
1402957830987124736,OlafScholz,2021-06-10T11:56:27.000Z,RT @BMF_Bund: #Modernisierung von Staat und Verwaltung ist kontinuierliche Aufgabe. So bewältigen wir große Herausforderungen wie klimaneut…
1402956467901243395,OlafScholz,2021-06-10T11:51:02.000Z,"Unsere Probleme liegen oftmals nicht an mangelndem Geld, sondern an Risiko-Scheu, Silo-Denken und Zuständigkeits-Mikado. Wir brauchen Ideenreichtum und Umsetzungslust. Und das ist Chefsache! #GovTechGipfel"
1402744388435034119,OlafScholz,2021-06-09T21:48:18.000Z,"RT @spdde: ""Die globale Mindeststeuer verteidigt unser Wirtschaftsmodell"", stellt @OlafScholz bei #Maischberger klar. Wir schaffen mit ihr…"
1402744326929723398,OlafScholz,2021-06-09T21:48:03.000Z,"Die Sicherheit, die wir in den 60er, 70er und 80er Jahren durch unseren technologischen Vorsprung hatten, ist weg. Nun müssen wir die Weichen für die Zukunft stellen. Eine Zukunft, die nicht nur für einige, sondern für alle gut ist. #Maischberger https://t.co/cDue8fdFP7"
1402741716977958919,OlafScholz,2021-06-09T21:37:41.000Z,Wir können das gemeinsam schaffen und die Zeit bis zu den Wahlen entsprechend nutzen. Das Rennen ist weiterhin offen. #Maischberger
1402741035172876289,OlafScholz,2021-06-09T21:34:59.000Z,"RT @spdde: ""Die Genoss*innen in Sachsen-Anhalt haben wacker gekämpft"", blickt @OlafScholz bei #Maischberger auf das vergangene Wochenende z…"
1402725074512265224,OlafScholz,2021-06-09T20:31:33.000Z,RT @spdde: Haaaaalt stop - jetzt noch nicht einschlafen! 😵 Gleich kommt @OlafScholz im Ersten bei #maischberger. Weitere Gäste: @Markus_Soe…
1402643658873131008,OlafScholz,2021-06-09T15:08:02.000Z,"📺 Ich bin heute Abend um 22:50 Uhr zu Gast bei „#maischberger. die woche“ - Schaltet ein! @DasErste_de 

https://t.co/bbtC8hW9Mg"
1402622185492078596,OlafScholz,2021-06-09T13:42:43.000Z,"Es ist unsere Aufgabe, eine Zukunft zu schaffen, die für alle und nicht nur für einige gut ist. Wir kennen den Weg und haben konkrete Ideen, wie wir sie umsetzen können. Das müssen wir den Menschen nun zeigen. #PGS21 @JustinTrudeau @HelleThorning_S https://t.co/x6idLkO58v"
1402618829449089034,OlafScholz,2021-06-09T13:29:22.000Z,"RT @BMF_Bund: We have a responsibility to the whole world to fight the pandemic, says @OlafScholz. Which also means vaccinating the global…"
1402618800999211010,OlafScholz,2021-06-09T13:29:16.000Z,The intensive efforts for a global minimum tax have paid off. Corporations will no longer be able to avoid their tax liability by shifting their profits to low-tax countries. #PGS21 #DPZ_Berlin
1402618768300384259,OlafScholz,2021-06-09T13:29:08.000Z,"RT @BMF_Bund: We need to fight the economic consequences of the crisis, says Finance Minister @OlafScholz at #PGS21. The fiscal response is…"
1402618530135216128,OlafScholz,2021-06-09T13:28:11.000Z,Last weekend we reached a historic decision on international tax justice within the G7. The seven most important industrialized nations have now backed the concept of a global minimum tax. These are very good news for tax justice and solidarity. #PGS21 #DPZ_Berlin
1402604449907023872,OlafScholz,2021-06-09T12:32:14.000Z,"RT @JustinTrudeau: I’m sitting down virtually with @OlafScholz, @HelleThorning_S, and @Francesca_Bria for the Summit Opening of the Progres…"
1402589761576001539,OlafScholz,2021-06-09T11:33:52.000Z,RT @spdde: Oder hier gleich ganz ohne Registrierung anschauen und @JustinTrudeau im Gespräch mit @OlafScholz live sehen: https://t.co/smvmK…
1402589061555134476,OlafScholz,2021-06-09T11:31:05.000Z,RT @BMF_Bund: Jetzt live: Bundesfinanzminister @OlafScholz im Gespräch mit Vertreter*innen der internationalen Presse über Ergebnisse des #…
1402577588762054656,OlafScholz,2021-06-09T10:45:30.000Z,"Darauf freue ich mich heute besonders: die Diskussion mit @JustinTrudeau und @HelleThorning_S ab 14.30 Uhr zum Auftakt beim #PGS21 Schaltet ein! 👇

https://t.co/606sMaPuHc https://t.co/tzmGVXoht6"
1402326719978262530,OlafScholz,2021-06-08T18:08:38.000Z,"Die Kinderrechte gehören ins Grundgesetz. Wir hätten jetzt die Chance gehabt, das umzusetzen – leider wird das jetzt nichts. Aber wir bleiben dran."
1402301506725023750,OlafScholz,2021-06-08T16:28:27.000Z,Die SPD lehnt in ihrem – bereits beschlossenen Zukunftsprogramm – eine weitere Anhebung des gesetzlichen Renteneintrittsalters ab. Unser Ziel – ein gerechtes und solidarisches Rentensystem. Ich freue mich auf eine Debatte mit echten Experten! 3/3
1402301504665567232,OlafScholz,2021-06-08T16:28:26.000Z,"Die Berechnungen nach denen es einen „Finanzierungsschock“ geben soll, sind nicht nur falsch gerechnet, die Vorschläge sind auch unsozial. 2/3"
1402301502874689537,OlafScholz,2021-06-08T16:28:26.000Z,"Rente ab 68? Nicht mit mir!

Wer jetzt mit abstrakten theoretischen Debatten über einen späteren Rentenbeginn spricht, der spricht eigentlich von Renten-Kürzungen. 1/3"
1402243568278908928,OlafScholz,2021-06-08T12:38:13.000Z,"Ob ich Baklava Apfelkuchen vorziehe und wie ich die wirtschaftliche Zukunft Deutschlands nach der Krise einschätze, erfahrt ihr auf dem YouTube-Kanal von @NalanSipar – übrigens mit türkischen Untertiteln. Schaut rein ➡️ https://t.co/qGpGLCQSJo"
1401880293980741640,OlafScholz,2021-06-07T12:34:42.000Z,"Mein Dank geht an @KatjaPaehle, die einen engagierten und leidenschaftlichen Wahlkampf geführt hat. Nun liegt unsere ganze Konzentration auf der Bundestagswahl: Trotz schwieriger Ausgangslage bin ich zuversichtlich. Das Rennen ist offen.
Auf geht’s, ausgezählt wird am 26.09.!"
1401856209624473609,OlafScholz,2021-06-07T10:59:00.000Z,"Steuern sind für viele vielleicht kein besonders spannendes Thema. Aber stabile Steuereinnahmen sind wichtig, damit Staaten ihre Aufgaben erfüllen können. Das wird nach der Corona-Pandemie noch dringlicher. https://t.co/wYnKCFSkuD"
1401232846543638531,OlafScholz,2021-06-05T17:41:58.000Z,"RT @Timon_Gremmels: Großartiger Erfolg von ⁦@OlafScholz⁩! 👏 Andere reden, er verhandelt beharrlich und fährt am Ende den Sieg ein. So geht…"
1401232747197255689,OlafScholz,2021-06-05T17:41:35.000Z,RT @Sebi_Gass: .@OlafScholz ist der richtige für die ganz großen Aufgaben. Der Durchbruch bei der globalen #Mindeststeuer ist historisch. #…
1401232677093658624,OlafScholz,2021-06-05T17:41:18.000Z,"RT @spdde: ""Heute ist @OlafScholz etwas gelungen, wofür wir lange Zeit gekämpft haben: Nämlich die G7 dazu zu bringen, dass wir eine global…"
1401232375414149124,OlafScholz,2021-06-05T17:40:06.000Z,"Mein Dank gilt meinem französischen Kollegen @BrunoLeMaire, dem britischen Gastgeber @RishiSunak und der US-Finanzministerin @SecYellen für ihre Unterstützung! https://t.co/24nWdx8O2u"
1401231562784620547,OlafScholz,2021-06-05T17:36:52.000Z,"Ich freue mich sehr, dass uns der Durchbruch in London gelungen ist! https://t.co/J0SEK8Gm2F"
1401179749003694081,OlafScholz,2021-06-05T14:10:59.000Z,"RT @spdde: ""Wir brauchen eine Gesellschaft, die besser zusammenhält und deswegen brauchen wir ein starkes Mandat für die SPD"", stellt @Olaf…"
1401179407834812418,OlafScholz,2021-06-05T14:09:38.000Z,"RT @spdde: ""Wir müssen den menschengemachten Klimawandel stoppen"", sagt unser Kanzlerkandidat @OlafScholz. Er stellt klar: ""Wir sind bereit…"
1401179356404330499,OlafScholz,2021-06-05T14:09:25.000Z,"RT @spdde: ""Die CDU will, dass nicht die Vermieter*innen, sondern die Mieter*innen den Co2-Preis bei Wohnungen bezahlen"", kritisiert @OlafS…"
1401179209175871489,OlafScholz,2021-06-05T14:08:50.000Z,"RT @spdde: ""Wir wollen, dass für Pflegekräfte nicht nur geklatscht wird"", ruft @OlafScholz beim #spdcc21. ""Wir haben deswegen nun bessere T…"
1401179088367329290,OlafScholz,2021-06-05T14:08:21.000Z,"RT @spdde: ""Wir wollen den Mindestlohn erhöhen. 10 Millionen Bürger*innen werden dann mehr verdienen"", sagt @OlafScholz beim #spdcc21."
1401179063411265538,OlafScholz,2021-06-05T14:08:16.000Z,"RT @spdde: ""Es geht um die Frage des Respekts"", ist unser Kanzlerkandidat @OlafScholz überzeugt. ""Wir stehen für ein gutes Miteinander in d…"
1401177907637231618,OlafScholz,2021-06-05T14:03:40.000Z,"RT @spdde: ""Ich bin froh , dass wir dafür stehen, dass Männer und Frauen gleichgestellt sind"", macht unser Kanzlerkandidat @OlafScholz klar…"
1401177408129089543,OlafScholz,2021-06-05T14:01:41.000Z,"RT @spdde: ""Die Corona-Pandemie hat vieles gezeigt, was in diesem Land besser werden muss und sie hat auch gezeigt, dass es wichtig, dass w…"
1401177377418457092,OlafScholz,2021-06-05T14:01:34.000Z,RT @spdde: Die Rede unseres Kanzlerkandidaten @OlafScholz beim #spdcc21: Jetzt auf https://t.co/smaxHyJdaT. Schaltet ein! https://t.co/JhYd…
1401142956694900740,OlafScholz,2021-06-05T11:44:47.000Z,"Ich freue mich sehr, dass uns dieser Durchbruch in London gelungen ist. Mein Dank gilt insbesondere meinem französischen Kollegen @BrunoLeMaire , dem britischen Gastgeber @RishiSunak und der US-Finanzministerin @SecYellen für ihre Unterstützung."
1401142955176566791,OlafScholz,2021-06-05T11:44:47.000Z,4/5 Im nächsten Schritt werden wir jetzt bei den Treffen der OECD und der G20 in den kommenden Wochen mit den weiteren Partnern diese „Steuerrevolution“ vereinbaren.
1401142952899100672,OlafScholz,2021-06-05T11:44:46.000Z,"3/5 …dass sie ihre Gewinne geschickt in Niedrigsteuer-Länder verschieben. Stabile Steuereinnahmen sind wichtig, damit Staaten ihre Aufgaben erfüllen können. Das wird nach der Corona-Pandemie noch dringlicher."
1401142951330340864,OlafScholz,2021-06-05T11:44:46.000Z,"2/5 Das ist eine sehr gute Nachricht für die Steuergerechtigkeit und die Solidarität, und eine schlechte Nachricht für Steueroasen in aller Welt. Konzerne werden nicht mehr in der Lage sein, sich ihrer Steuerpflicht dadurch zu entziehen,…"
1401142949195493381,OlafScholz,2021-06-05T11:44:45.000Z,1/5 Der Beschluss zur internationalen Steuergerechtigkeit der G7 ist historisch. Unsere intensiven Bemühungen der vergangenen drei Jahre tragen Früchte. Die sieben wichtigsten Industrienationen haben sich heute hinter das Konzept einer Mindestbesteuerung für Unternehmen gestellt. https://t.co/OToBxhr50B
1401086857228820483,OlafScholz,2021-06-05T08:01:52.000Z,"It was great talking to you in London,  and we will continue our discussion in the next weeks, @SecYellen. https://t.co/9P4tEGmM2Z"
1400780649297072129,OlafScholz,2021-06-04T11:45:06.000Z,"Im Kampf gegen weltweite Steuervermeidung und Steuerhinterziehung kommen wir richtig voran. Gemeinsam mit @NadiaCalvino, @BrunoLeMaire und Daniele Franco habe ich im @guardian die #G7-Staaten heute nochmal ermuntert, der Mindestbesteuerung zuzustimmen.  👇 https://t.co/TAtcjIUBS9"
1400779875108151296,OlafScholz,2021-06-04T11:42:02.000Z,RT @LondonSPD: @OlafScholz we miss you! Die Veranstaltung mit Olaf war so schön 🥰Hier erzählt auch Teresa von der @spdinternation wie sie d…
1400502872178036738,OlafScholz,2021-06-03T17:21:19.000Z,Gute Bezahlung ist für mich in erster Linie Bezahlung und(!) gute Arbeitsbedingungen mit guten Tarifverträgen. Das ist eine Frage des Respekts vor der wichtigen und so schweren Arbeit in der #Pflege. Darum ging’s heute in Haldensleben mit @KathaZachi und @_verdi! https://t.co/6mQh0ZBCfH
1400444483045449728,OlafScholz,2021-06-03T13:29:18.000Z,Mit dabei war natürlich auch unsere Spitzenkandidatin der @SPD_LSA @KatjaPaehle und der Landtagskandidat und Schornsteinfeger Oliver Stegert🍀 - wenn das mal kein Glück bringt! 💪
1400444480289873921,OlafScholz,2021-06-03T13:29:17.000Z,Heute bin ich in Sachsen-Anhalt unterwegs. In Gardelegen hab ich die SPD-Bürgermeisterin getroffen: wir haben über digitale Ausstattung in Schulen gesprochen! Hier kommen die Gelder vom Bund für unsere Schüler*innen an! Das ist wichtig für gleiche Chancen und gute Bildung! https://t.co/sMkjlXy0R3
1400369019547422720,OlafScholz,2021-06-03T08:29:26.000Z,RT @BMF_Bund: Wir haben vor einem Jahr das größte #Konjunkturprogramm in ganz Europa auf den Weg gebracht. So viele Hilfen wie in Deutschla…
1400360487607541767,OlafScholz,2021-06-03T07:55:32.000Z,"@NalanSipar Liebe @NalanSipar, vielen Dank für die Einladung ins Wohnzimmerstudio und in türkische Tagesschau! Reinschauen lohnt sich: am kommenden Montag, hier: https://t.co/7M6mthLRBW"
1400177990852558850,OlafScholz,2021-06-02T19:50:21.000Z,"Und dann wird es nur für die Mieter*innen teurer, ohne dass das dem #Klima nutzt. So läuft der #CO2Preis klimapolitisch völlig ins Leere. Auch hier zeigt sich wieder: Eine solche Union sollte nicht Teil der nächsten Regierung sein!"
1400177989405581314,OlafScholz,2021-06-02T19:50:21.000Z,"Die Mieter*innen sollen die Kosten allein schultern. Das ist weder gerecht noch politisch sinnvoll. Das ist verrückt. Wenn der Vermieter die höheren Kosten einfach weitergeben kann, hat er keinerlei Anlass zu modernisieren. #CO2Preis"
1400177987614609409,OlafScholz,2021-06-02T19:50:20.000Z,"CDU und CSU verhindern, dass diese höheren Kosten wenigstens zur Hälfte von den Vermietern zu tragen sind. Auf Wunsch der Immobilienlobby, die hohe Spenden an die Union leistet. #CO2Preis"
1400177986117279751,OlafScholz,2021-06-02T19:50:20.000Z,"Weniger heizen und frieren? Der #CO2Preis soll ja eigentlich dazu führen, dass in umweltfreundlichere Techniken investiert wird – also in eine modernere Heizung. Das kann aber nur der Vermieter."
1400177984644988932,OlafScholz,2021-06-02T19:50:20.000Z,"Steigende Energiekosten müssen für alle zu schultern sein. Ein immer höherer #CO2Preis sorgt nicht automatisch für mehr #Klimaschutz – manchmal hingegen allein für Frust. Wenn der CO2-Preis weiter steigt, wird auch das Heizen teurer. Und was machen Mieterinnen und Mieter dann?"
1400165077291044867,OlafScholz,2021-06-02T18:59:02.000Z,👇 #CO2Preis https://t.co/mL82RmaqRC
1400064442226941954,OlafScholz,2021-06-02T12:19:09.000Z,"Zeige auch du die #RoteKarteGegenRechts! Und damit klare Kante gegen rechts 👉 Poste ein Selfie mit deinem Parteibuch! Und mach deinen Freund*innen und Verwandten in Sachsen-Anhalt klar, wie wichtig es ist, am Wochenende wählen zu gehen – und zwar @KatjaPaehle und die @SPD_LSA!"
1400064440876347396,OlafScholz,2021-06-02T12:19:09.000Z,Deshalb zeige ich Rechtsextremen die rote Karte - in Sachsen-Anhalt genauso wie überall in Deutschland. Die AfD ist eine Bedrohung für den demokratischen Zusammenhalt in unserer Gesellschaft. Die AfD will spalten. Wir müssen entschlossen gegenhalten!
1400064439156678659,OlafScholz,2021-06-02T12:19:08.000Z,"Wir zeigen Rechtsextremismus die #RoteKarteGegenRechts! Auch heute noch wollen Nazis und Rassisten ein Klima von Hass, Zwietracht & Angst schaffen. Sie lehnen all das ab, was unsere Gesellschaft zu einer guten Gesellschaft macht: Vielfalt, Zusammenhalt, Respekt und Solidarität. https://t.co/cExlucjOoW"
1400037494012448770,OlafScholz,2021-06-02T10:32:04.000Z,"RT @spdde: Wir geben niemals auf! Uns ist wichtig, dass Menschen in der Pflege nicht nur einen Mindestlohn bekommen, sondern anständige Tar…"
1400033875833806850,OlafScholz,2021-06-02T10:17:42.000Z,"Gemeinsam mit @hubertus_heil habe ich vorgeschlagen, Leistungen aus der öffentlichen Pflegekasse daran zu binden, dass #Tariflöhne gezahlt werden. Wenn das Gesetz ist, werden die Löhne in der #Pflege deutlich verbessert. Ein Signal für mehr Fairness und Respekt. #Pflegereform"
1400033873761869829,OlafScholz,2021-06-02T10:17:41.000Z,"Wir geben nicht auf und kämpfen weiter für bessere Arbeitsbedingungen in der #Pflege. Wir nehmen jetzt den dritten Anlauf in dieser Regierung, um das endlich durchzusetzen. #Pflegereform https://t.co/JoKJR6pyfk"
1399670241739825155,OlafScholz,2021-06-01T10:12:44.000Z,"Walter #Lübcke wurde ermordet, weil er sich für jene einsetzte, die unsere Unterstützung brauchen. Heute, zwei Jahre später, ist der Kampf gegen Rechts, Hass und Rassismus wichtiger denn je. Die nahende Wahl in Sachsen-Anhalt zeigt das deutlich. 
Daher gilt: #KeinVergessen!"
1399352092481949704,OlafScholz,2021-05-31T13:08:32.000Z,RT @BMF_Bund: Jetzt live: Bundesfinanzminister @OlafScholz zu den Urteilen des @bfh_bund zur #Rentenbesteuerung. #Livestream https://t.co/C…
1399330926598017028,OlafScholz,2021-05-31T11:44:25.000Z,Damit kann ich leben ... 😉 https://t.co/EFeTCImeTi
1399280016446402560,OlafScholz,2021-05-31T08:22:07.000Z,"RT @phoenix_de: .@OlafScholz, #Kanzlerkandidat der @spdde, möchte #Ostdeutschland eine faire Chance für Vorsprung bieten, denn ""wer immer n…"
1399047752743624707,OlafScholz,2021-05-30T16:59:11.000Z,"Wir alle sind es Jana Lange und Kevin Schwarze schuldig, dass wir ihre Namen nicht vergessen – sowie die aller Opfer, die aus Hass verletzt wurden oder ermordet wurden. 
Es ist unsere Pflicht, alles zu unternehmen, dass so etwas nicht mehr passiert. https://t.co/DSabEZGuBF"
1399047745541902341,OlafScholz,2021-05-30T16:59:10.000Z,"Es ist an uns, täglich gegen jede Form von Extremismus aufzustehen und zu zeigen, dass wir Hass niemals akzeptieren werden. 
Nach dem #Ostkonvent sind wir noch an die Orte gegangen, an denen 2019 zwei Menschen ermordet und viele weitere in Angst und Schrecken versetzt wurden. https://t.co/f5bx8LwCsN"
1399047738382295040,OlafScholz,2021-05-30T16:59:08.000Z,"Antisemitismus und Rassismus sind leider immer noch allgegenwärtig. In kleinen, alltäglichen Dingen wie in großen. Die hasserfüllten Morde in Halle vor gut 1,5 Jahren mögen kein Alltag sein, aber es ist unsere Verantwortung, dass solche Taten auch nie Alltag werden! https://t.co/751HdOygG8"
1399024091848450048,OlafScholz,2021-05-30T15:25:10.000Z,Antisemitismus und Rassismus sind leider immer noch in unserem Alltag präsent. Dagegen müssen wir aufstehen. Jeder von uns. Täglich. Im Kleinen wie im Großen. https://t.co/uJVaFh6wN7
1398959160881029121,OlafScholz,2021-05-30T11:07:10.000Z,"Ich werde den Bürger*innen keine neue Welt, kein neues Ostdeutschland auf der grünen Wiese versprechen. Das überlasse ich anderen.

Aber eines verspreche ich: Harte, beharrliche, planmäßige Arbeit für Ostdeutschland – aus Verantwortung für Deutschland insgesamt! #Ostkonvent"
1398958765974638593,OlafScholz,2021-05-30T11:05:35.000Z,"Die Alternativen zur SPD sind keine: Da ist einerseits die CDU. Die blinkt in Sachsen-Anhalt und Thüringen nach rechts zur AfD. Niemand weiß, was da noch alles passiert!

Und da sind die Grünen und die Linken, die manches gut meinen, aber immer über das Ziel hinausschießen."
1398958468934012930,OlafScholz,2021-05-30T11:04:25.000Z,"In diesem Wahljahr bin mehr denn je überzeugt: Ostdeutschland braucht uns, Ostdeutschland braucht die SPD. 

Wir sind es, die für mehr Gerechtigkeit sorgen. Wir sind es, die für Verlässlichkeit stehen. Für Recht und Ordnung. Für gute Arbeitsplätze – heute, morgen, übermorgen."
1398957976745033729,OlafScholz,2021-05-30T11:02:27.000Z,"Entscheidend ist, dass wir endlich wieder in Gang kommen!

Entscheidend ist, dass es nicht bei guten Absichten bleibt. Gute Absichten haben viele. 

Aber „gut gemeint“ ist meist das Gegenteil von „gut gemacht“.

Jetzt kommt es darauf an, die Dinge gut zu machen! #Ostkonvent"
1398957803973361666,OlafScholz,2021-05-30T11:01:46.000Z,"Die Sache mit dem Mindestlohn, die werden wir schnell lösen, wenn ich Bundeskanzler bin. Andere Punkte werden etwas länger dauern. 

Aber entscheidend ist, dass Ostdeutschland endlich wieder ganz oben auf die Tagesordnung stehen wird! #Ostkonvent"
1398957532555710465,OlafScholz,2021-05-30T11:00:41.000Z,"Ich werde in meinem ersten Amtsjahr als Bundeskanzler dafür sorgen, dass der Mindestlohn auf 12 Euro erhöht wird.

Davon wird keine Region so profitieren wie Ostdeutschland, wo zu viele Beschäftigte immer noch viel zu niedrige Löhne und danach viel zu niedrige Renten bekommen."
1398956397707108357,OlafScholz,2021-05-30T10:56:11.000Z,"RT @spdde: .@OlafScholz: „Auf Respekt kommt es an!"" Respekt vor der Lebensleistung der Bürger*innen aus Ostdeutschland, die in diesem schwi…"
1398956333102215168,OlafScholz,2021-05-30T10:55:55.000Z,"Wir müssen uns wieder etwas vornehmen, wir müssen uns Ziele setzen.

Wir brauchen dabei einen präzisen Plan – für ganz Deutschland, und erst recht für Ostdeutschland.

Wir Sozialdemokraten haben diesen Plan, ich habe diesen Plan – andere, die gerade kandidieren, haben keinen."
1398956117653348355,OlafScholz,2021-05-30T10:55:04.000Z,"Jetzt kann man sagen: So ist das eben: Es ist kompliziert. Da kann man nicht viel ändern. Aber genau diese mutlose Politik müssen wir hinter uns lassen!

Der große schwedische Premierminister Olof Palme hat einmal ganz schlicht gesagt: „Politik ist Willen“ – und das ist richtig!"
1398955576877469696,OlafScholz,2021-05-30T10:52:55.000Z,"Respekt ist wichtig – Respekt allein ist aber nicht genug.

Ostdeutschland braucht auch Fortschritt – und gute Lebenschancen. 

Sehr handfesten, fassbaren Fortschritt, den alle Bürgerinnen und Bürger in ihrem Alltag ganz praktisch und direkt erleben können. #Ostkonvent"
1398955278171840513,OlafScholz,2021-05-30T10:51:44.000Z,"Die allermeisten in Ostdeutschland haben sich erfolgreich ein neues Leben aufgebaut und für ihre Kinder und Enkel sind die Umbrucherfahrungen oft alte Geschichten.

Aber ich weiß, da ist etwas zurückgeblieben. Es gibt noch immer sehr viel zu tun. #Ostkonvent"
1398954910062989312,OlafScholz,2021-05-30T10:50:16.000Z,"Ich habe sehr, sehr viele Gespräche mit Ostdeutschen geführt über eure Erlebnisse und Erfahrungen, über Scheitern und Neubeginn und das Leben mitten im Umbruch.

Das sind Gespräche, die mich tief berührt haben. Gespräche, die mir nicht mehr aus dem Kopf gehen. #Ostkonvent"
1398954627492716545,OlafScholz,2021-05-30T10:49:09.000Z,"RT @spdde: „Wenn ich Bundeskanzler bin, dann wird Ostdeutschland endlich wieder ganz oben auf der Tagesordnung der deutschen Politik stehen…"
1398954599961276420,OlafScholz,2021-05-30T10:49:02.000Z,"Viele Millionen von Ostdeutschen haben das Ende der DDR als Befreiung und als Neuanfang erlebt – und das war er auch.

Aber für viele Millionen von Ostdeutschen war dieser Umbruch zugleich eben auch ein Zusammenbruch. #Ostkonvent"
1398954168077926400,OlafScholz,2021-05-30T10:47:19.000Z,"Brandenburg, Ostdeutschland und die Ostdeutschen liegen mir sehr am Herzen. Nicht erst neuerdings, sondern seit vielen Jahren.

Ich kenne die Lage hier im Osten gut. Und ich weiß: 
Notwendig ist jetzt ein neuer Aufbruch. Notwendig ist jetzt ein präziser Plan für die Zukunft!"
1398953916134473729,OlafScholz,2021-05-30T10:46:19.000Z,"Mehr als die Hälfte aller Ostdeutschen hat das Gefühl: So richtig gehören wir in diesem vereinigten Deutschland immer noch nicht dazu.

Ich sage, es nicht entscheidend, ob das auch stimmt.

Entscheidend ist: Diese Wahrnehmung gibt es. Und sie ist verbreitet. #Ostkonvent"
1398953594821427204,OlafScholz,2021-05-30T10:45:02.000Z,"Ist es jetzt nach so vielen Jahren nicht langsam mal gut?

Nein, es ist noch nicht gut in Ostdeutschland – nicht gut genug.

Wir haben in Deutschland immer noch ein deutliches und strukturelles Ungleichgewicht zwischen Ost und West. 

Und zwar zu Lasten Ostdeutschlands. 2/2"
1398953216558219265,OlafScholz,2021-05-30T10:43:32.000Z,"Oft hört man: „Ostdeutschland“ – das gibt es doch gar nicht. „Ost“ und „West“ gibt es doch gar nicht mehr als unterschiedliche Regionen in Deutschland.

Liegt die deutsche Teilung nicht schon seit drei Jahrzehnten hinter uns? 1/2"
1398953082587918341,OlafScholz,2021-05-30T10:43:00.000Z,"RT @spdde: 📺 Jetzt gleich spricht @OlafScholz auf unserem #Ostkonvent — schaltet den Livestream ein!
👉https://t.co/VKfZNFhre1 #FürOstdeutsc…"
1398925428635619329,OlafScholz,2021-05-30T08:53:07.000Z,"Um 11 Uhr starten wir unseren Ostkonvent. Seid live dabei 
👉 https://t.co/odc84JOS8J https://t.co/JAnCSfm8IU"
1398701702463774729,OlafScholz,2021-05-29T18:04:07.000Z,"Gestern durfte ich bei der NDR Talk Show zu Gast sein - wer die Sendung verpasst hat, kann sie hier noch einmal ansehen! 📺👇
https://t.co/HTvRKknTgc"
1398697308200505351,OlafScholz,2021-05-29T17:46:39.000Z,Morgen um 11 Uhr geht‘s los! https://t.co/2miyv2ZzDu
1398622634028503040,OlafScholz,2021-05-29T12:49:55.000Z,"RT @OlafScholz: Gute Arbeit heißt für mich: Sicherheit, echte Anerkennung und Respekt! Respekt - für #Ostdeutschland und für Dich! Dafür st…"
1398622603091361798,OlafScholz,2021-05-29T12:49:48.000Z,RT @OlafScholz: Die Erhöhung des Mindestlohns auf 12€ bedeutet für mehr als die Hälfte der ostdeutschen Arbeitnehmer*innen eine Lohnerhöhun…
1398622411621273603,OlafScholz,2021-05-29T12:49:02.000Z,"Gute Arbeit heißt für mich: Sicherheit, echte Anerkennung und Respekt! Respekt - für #Ostdeutschland und für Dich! Dafür steht die @spdde in jeder Hinsicht. Und das zeigen wir euch mit unserem #Ostkonvent am Sonntag live aus Halle! Seid dabei! https://t.co/dR3riBClJj"
1398622409490587648,OlafScholz,2021-05-29T12:49:02.000Z,Die Erhöhung des Mindestlohns auf 12€ bedeutet für mehr als die Hälfte der ostdeutschen Arbeitnehmer*innen eine Lohnerhöhung von bis zu 25%! Deswegen müssen wir ran an den Niedriglohnsektor: Mit mehr Tarifbindung und 12€ #Mindestlohn! https://t.co/ZQTxnFXKyQ
1398569759822733313,OlafScholz,2021-05-29T09:19:49.000Z,"Mit großer Betroffenheit habe ich vom viel zu frühen Tod Henrik Enderleins erfahren. Die Vertiefung der deutsch-französischen Freundschaft und das Zusammenwachsen Europas waren seine Leidenschaft. Mir war er, wie so vielen anderen, ein wertvoller Ratgeber. Er wird sehr fehlen. https://t.co/9CSGRfo3Xg"
1398370906360135681,OlafScholz,2021-05-28T20:09:39.000Z,"Ich bin heute bei der NDR Talk Show zu Gast. Und spreche unter anderem darüber, wie ich auch während des Bundestagswahlkampf möglichst entspannt sein kann, ohne meinem Lieblingshobby - dem Rudern auf der Alster - nachgehen zu können. 📺Jetzt live 👇
https://t.co/qd9WF5Wwv8"
1398321993582264320,OlafScholz,2021-05-28T16:55:17.000Z,"Heute ist Europäischer #TagDerNachbarschaft. Was Nachbarschaft für mich bedeutet und warum ich gerade heute im Wissenschaftspark Albert Einstein war, um über Klimaschutz zu sprechen, erfahrt ihr hier 👇

https://t.co/89BOanAteE"
1398225851729203208,OlafScholz,2021-05-28T10:33:15.000Z,"Das ist eine gute Nachricht: Bundespräsident Steinmeier steht für eine zweite Amtszeit zur Verfügung. Er ist ein Präsident, der wichtige gesellschaftliche Themen anspricht, der Brücken baut und Wege aufzeigt. Und der viel Respekt und breite Unterstützung in unserem Land genießt. https://t.co/hLW1Ls9LAP"
